position,RB
passes_completed,2.0352
passes,1.8096
dribbles_completed,-1.0531
dribbles,-1.0561
passes_completed_short,0.2854
passes_short,0.1661
passes_completed_medium,2.4279
passes_medium,2.36
passes_completed_long,2.7314
passes_long,1.4513
passes_total_distance,2.5313
passes_free_kicks,0.1693
through_balls,-0.7252
passes_pressure,0.4252
passes_switches,1.7768
crosses,-0.9853
corner_kicks,-0.4808
passes_intercepted,-0.1966
passes_blocked,-0.8271
dispossessed,-1.1567
goals,-0.3651
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.9381
shots_on_target,-0.8388
sca,-0.8467
gca,-0.7481
xg,-0.537
crosses_into_penalty_area,-0.8365
passes_into_final_third,1.1255
passes_into_penalty_area,-0.9713
progressive_passes,0.7329
carry_progressive_distance,0.7575
assisted_shots,-1.151
fouled,-0.8661
pens_won,-0.3695
tackles,-0.1223
interceptions,0.2454
blocks,1.2054
tackles_won,-0.2476
dribble_tackles,0.2896
dribbles_vs,-0.1295
pressures,-0.9993
pressure_regains,-0.8058
clearances,1.3971
errors,-0.5457
aerials_won,0.1007
aerials_lost,-0.3776
ball_recoveries,1.0489
pens_conceded,1.2842
fouls,-0.3068
cards_yellow_red,1.328
