position,FW
minutes,0.8822
passes_completed,-1.3111
passes,-1.4818
dribbles_completed,-0.4266
dribbles,-0.3248
passes_completed_short,-1.0319
passes_short,-0.9692
passes_completed_medium,-1.3049
passes_medium,-1.4739
passes_completed_long,-0.8951
passes_long,-1.1653
passes_total_distance,-1.2643
passes_free_kicks,-0.882
through_balls,-0.4223
passes_pressure,-1.4873
passes_switches,-0.6336
crosses,-0.5986
corner_kicks,-0.5284
passes_intercepted,-0.7473
passes_blocked,-0.3098
dispossessed,0.4942
goals,1.8199
assists,-0.5339
pens_made,-0.2418
pens_att,-0.271
shots_total,0.8207
shots_on_target,1.4373
sca,-0.4781
gca,-0.0885
xg,1.7451
crosses_into_penalty_area,-0.4318
passes_into_final_third,-1.0275
passes_into_penalty_area,-0.4283
progressive_passes,-1.3371
carry_progressive_distance,-1.3906
assisted_shots,-0.5027
fouled,1.6536
pens_won,1.8112
tackles,-1.4781
interceptions,-0.7708
blocks,-1.513
tackles_won,-1.3699
dribble_tackles,-1.3589
dribbles_vs,-1.1717
pressures,-0.4147
pressure_regains,-0.3298
clearances,-0.837
errors,-0.3758
aerials_won,-0.4518
aerials_lost,0.056
ball_recoveries,-1.7811
pens_conceded,-0.3182
fouls,-0.6544
cards_yellow_red,-0.1906
