position,FW
passes_completed,-1.4173
passes,-1.6236
dribbles_completed,-0.4623
dribbles,-0.5138
passes_completed_short,-1.206
passes_short,-1.1459
passes_completed_medium,-1.2629
passes_medium,-1.4285
passes_completed_long,-1.1165
passes_long,-1.398
passes_total_distance,-1.3625
passes_free_kicks,-1.0216
through_balls,-0.632
passes_pressure,-0.6792
passes_switches,-0.7448
crosses,-0.8438
corner_kicks,-0.5565
passes_intercepted,-1.1464
passes_blocked,-1.0533
dispossessed,0.3009
goals,0.7241
assists,-0.366
pens_made,-0.2418
pens_att,0.7333
shots_total,0.5322
shots_on_target,1.0768
sca,-0.5715
gca,-0.3356
xg,0.8879
crosses_into_penalty_area,-0.8504
passes_into_final_third,-0.9756
passes_into_penalty_area,-1.1494
progressive_passes,-1.6691
carry_progressive_distance,-1.7031
assisted_shots,-0.5969
fouled,-0.7093
pens_won,-0.2935
tackles,-1.1312
interceptions,-1.1087
blocks,-0.9206
tackles_won,-0.9521
dribble_tackles,-1.4373
dribbles_vs,-1.6747
pressures,-0.092
pressure_regains,-0.3066
clearances,-0.2241
errors,-0.3758
aerials_won,1.8127
aerials_lost,3.5021
ball_recoveries,-1.8516
pens_conceded,-0.3182
fouls,1.4744
cards_yellow_red,-0.1906
