position,CM
passes_completed,1.2195
passes,1.005
dribbles_completed,-0.8709
dribbles,-0.8676
passes_completed_short,1.1216
passes_short,0.9877
passes_completed_medium,0.8808
passes_medium,0.7709
passes_completed_long,1.259
passes_long,0.6465
passes_total_distance,1.2208
passes_free_kicks,0.269
through_balls,0.5607
passes_pressure,0.69
passes_switches,1.6701
crosses,-0.6497
corner_kicks,-0.5565
passes_intercepted,0.1153
passes_blocked,-0.5135
dispossessed,-0.7478
goals,-0.7238
assists,-0.0964
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.5355
shots_on_target,-0.8223
sca,0.0281
gca,0.4874
xg,-0.5885
crosses_into_penalty_area,0.0424
passes_into_final_third,1.3654
passes_into_penalty_area,-0.2547
progressive_passes,0.531
carry_progressive_distance,-0.6611
assisted_shots,-0.1866
fouled,2.4286
pens_won,-0.2935
tackles,1.8162
interceptions,1.53
blocks,1.6178
tackles_won,2.1371
dribble_tackles,2.1278
dribbles_vs,2.282
pressures,0.7036
pressure_regains,1.3039
clearances,-0.3564
errors,-0.3758
aerials_won,0.0489
aerials_lost,-0.1908
ball_recoveries,1.1499
pens_conceded,-0.3182
fouls,0.9539
cards_yellow_red,-0.1906
