position,LB
minutes,-0.3999
passes_completed,1.465
passes,1.6739
dribbles_completed,-0.623
dribbles,-0.4425
passes_completed_short,1.0411
passes_short,0.8519
passes_completed_medium,1.4532
passes_medium,1.6609
passes_completed_long,1.3024
passes_long,1.7102
passes_total_distance,1.5566
passes_free_kicks,-0.4695
through_balls,1.3578
passes_pressure,2.4066
passes_switches,1.4126
crosses,0.6399
corner_kicks,-0.4676
passes_intercepted,0.9949
passes_blocked,0.731
dispossessed,-0.8848
goals,-0.1874
assists,2.9812
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.6434
shots_on_target,-0.3403
sca,0.2955
gca,2.3209
xg,-0.689
crosses_into_penalty_area,2.1289
passes_into_final_third,1.988
passes_into_penalty_area,0.7417
progressive_passes,1.5415
carry_progressive_distance,0.5154
assisted_shots,0.3523
fouled,-1.1593
pens_won,-0.2935
tackles,2.2411
interceptions,1.1028
blocks,2.5046
tackles_won,2.0921
dribble_tackles,2.7758
dribbles_vs,1.7693
pressures,-0.0434
pressure_regains,0.9766
clearances,0.3374
errors,5.5132
aerials_won,-0.1006
aerials_lost,-0.3549
ball_recoveries,-0.1611
pens_conceded,-0.3182
fouls,-0.5283
cards_yellow_red,-0.1906
