position,CM
minutes,780.0
passes_completed,1.3259
passes,1.0665
dribbles_completed,0.1566
dribbles,-0.173
passes_completed_short,1.1239
passes_short,0.9889
passes_completed_medium,1.2082
passes_medium,1.0579
passes_completed_long,0.8381
passes_long,0.3646
passes_total_distance,1.2086
passes_free_kicks,0.2033
through_balls,-0.6322
passes_pressure,1.617
passes_switches,0.0884
crosses,-1.1359
corner_kicks,-0.5567
passes_intercepted,1.388
passes_blocked,-1.1916
dispossessed,0.0215
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-1.0921
shots_on_target,-1.029
sca,-0.5556
gca,-0.497
xg,-0.5595
crosses_into_penalty_area,-0.8508
passes_into_final_third,2.2635
passes_into_penalty_area,-0.7666
progressive_passes,1.8615
carry_progressive_distance,0.4768
assisted_shots,-0.4013
fouled,-0.4183
pens_won,-0.2937
tackles,0.899
interceptions,1.7404
blocks,-0.9002
tackles_won,1.7958
dribble_tackles,0.7011
dribbles_vs,0.0624
pressures,1.6501
pressure_regains,2.4074
clearances,-0.6681
errors,-0.376
aerials_won,0.0242
aerials_lost,-0.1289
ball_recoveries,0.5727
pens_conceded,-0.3183
fouls,0.1977
cards_yellow_red,-0.1907
