position,DM
passes_completed,2.1833
passes,2.3456
dribbles_completed,-0.0005
dribbles,-0.3257
passes_completed_short,1.1684
passes_short,1.1365
passes_completed_medium,1.9432
passes_medium,1.9593
passes_completed_long,3.1543
passes_long,3.1379
passes_total_distance,2.6214
passes_free_kicks,5.136
through_balls,-0.0998
passes_pressure,2.0854
passes_switches,4.4771
crosses,-0.0207
corner_kicks,4.1123
passes_intercepted,1.3112
passes_blocked,0.492
dispossessed,-0.3097
goals,0.7826
assists,1.3363
pens_made,4.2227
pens_att,3.4604
shots_total,-0.5026
shots_on_target,-0.2923
sca,1.0928
gca,0.4933
xg,0.485
crosses_into_penalty_area,-0.3192
passes_into_final_third,2.7925
passes_into_penalty_area,0.2192
progressive_passes,3.0681
carry_progressive_distance,0.2345
assisted_shots,1.1932
fouled,1.4807
pens_won,-0.2935
tackles,0.2536
interceptions,0.5613
blocks,-0.3436
tackles_won,0.5936
dribble_tackles,0.0541
dribbles_vs,1.3388
pressures,0.113
pressure_regains,-0.0839
clearances,-0.5404
errors,0.4117
aerials_won,-0.4566
aerials_lost,-0.7422
ball_recoveries,0.9816
pens_conceded,-0.3182
fouls,-0.8887
cards_yellow_red,-0.1906
