position,RB
passes_completed,-0.0526
passes,0.3127
dribbles_completed,-0.6763
dribbles,-0.6249
passes_completed_short,-0.2523
passes_short,-0.1409
passes_completed_medium,0.3078
passes_medium,0.6993
passes_completed_long,-0.4147
passes_long,-0.0838
passes_total_distance,-0.1304
passes_free_kicks,-0.6829
through_balls,-0.459
passes_pressure,-0.3167
passes_switches,-0.7181
crosses,0.5934
corner_kicks,-0.4808
passes_intercepted,0.8269
passes_blocked,1.874
dispossessed,-0.6486
goals,-0.5629
assists,-0.5734
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.8955
shots_on_target,-0.6353
sca,-0.2529
gca,-0.4658
xg,-0.5332
crosses_into_penalty_area,0.4894
passes_into_final_third,0.2053
passes_into_penalty_area,0.4264
progressive_passes,0.9825
carry_progressive_distance,-0.5746
assisted_shots,0.1176
fouled,-0.7546
pens_won,-0.3695
tackles,0.2826
interceptions,0.3201
blocks,0.7982
tackles_won,0.1509
dribble_tackles,0.7311
dribbles_vs,1.3702
pressures,0.4031
pressure_regains,0.2542
clearances,0.4619
errors,-0.5457
aerials_won,-0.6926
aerials_lost,-0.4465
ball_recoveries,0.3842
pens_conceded,-0.4415
fouls,0.4537
cards_yellow_red,-0.2618
