position,CB
minutes,504.0
passes_completed,0.1139
passes,0.2615
dribbles_completed,-0.8487
dribbles,-1.0252
passes_completed_short,-0.4831
passes_short,-0.6191
passes_completed_medium,0.5944
passes_medium,0.6597
passes_completed_long,0.1397
passes_long,0.7068
passes_total_distance,0.3318
passes_free_kicks,0.8743
through_balls,0.6334
passes_pressure,-1.3922
passes_switches,0.3267
crosses,-0.1049
corner_kicks,-0.5567
passes_intercepted,-1.4392
passes_blocked,-0.0406
dispossessed,-1.0108
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-1.3358
shots_on_target,-1.029
sca,-1.0992
gca,-1.0103
xg,-0.8911
crosses_into_penalty_area,-0.2191
passes_into_final_third,0.3437
passes_into_penalty_area,-1.0287
progressive_passes,-0.4561
carry_progressive_distance,-0.548
assisted_shots,-0.8827
fouled,-0.7005
pens_won,-0.2937
tackles,-0.0668
interceptions,-0.8908
blocks,1.8598
tackles_won,-0.8996
dribble_tackles,0.9266
dribbles_vs,0.127
pressures,-1.1225
pressure_regains,-1.0191
clearances,3.1783
errors,-0.376
aerials_won,1.1995
aerials_lost,-0.029
ball_recoveries,0.9449
pens_conceded,-0.3183
fouls,-0.8881
cards_yellow_red,-0.1907
