position,RM
minutes,2741.0
passes_completed,-0.4456
passes,-0.3493
dribbles_completed,0.8929
dribbles,0.7567
passes_completed_short,0.1112
passes_short,0.2522
passes_completed_medium,-0.6432
passes_medium,-0.5548
passes_completed_long,-0.7068
passes_long,-0.6836
passes_total_distance,-0.6391
passes_free_kicks,-0.8283
through_balls,0.5313
passes_pressure,0.363
passes_switches,-0.9375
crosses,-0.4318
corner_kicks,-0.2138
passes_intercepted,1.298
passes_blocked,0.9147
dispossessed,1.0748
goals,-0.1595
assists,0.5451
pens_made,0.539
pens_att,0.3816
shots_total,-0.8157
shots_on_target,-0.6265
sca,0.3187
gca,1.0348
xg,-0.3957
crosses_into_penalty_area,-0.5023
passes_into_final_third,0.1043
passes_into_penalty_area,1.4137
progressive_passes,0.9933
carry_progressive_distance,-0.4205
assisted_shots,0.2078
fouled,0.1092
pens_won,-0.2937
tackles,-0.7255
interceptions,-0.6077
blocks,0.2297
tackles_won,-0.8602
dribble_tackles,-0.4814
dribbles_vs,0.0349
pressures,0.8172
pressure_regains,1.2868
clearances,-0.8178
errors,-0.376
aerials_won,-0.8398
aerials_lost,-0.202
ball_recoveries,0.1041
pens_conceded,-0.3183
fouls,-0.2368
cards_yellow_red,-0.1907
