position,DM
minutes,-0.3656
passes_completed,-0.4148
passes,-0.4335
dribbles_completed,-0.0815
dribbles,-0.2543
passes_completed_short,-0.3591
passes_short,-0.3627
passes_completed_medium,-0.406
passes_medium,-0.4192
passes_completed_long,-0.4413
passes_long,-0.4584
passes_total_distance,-0.4389
passes_free_kicks,-0.5605
through_balls,-0.2865
passes_pressure,-0.2396
passes_switches,-0.3793
crosses,-0.4609
corner_kicks,-0.3242
passes_intercepted,-0.3368
passes_blocked,-0.0494
dispossessed,0.3543
goals,-0.3403
assists,-0.1163
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.0338
shots_on_target,-0.1651
sca,-0.2351
gca,-0.2094
xg,-0.3062
crosses_into_penalty_area,-0.4603
passes_into_final_third,-0.1951
passes_into_penalty_area,-0.3764
progressive_passes,-0.2179
carry_progressive_distance,-0.2678
assisted_shots,-0.2891
fouled,-0.212
pens_won,-0.3681
tackles,0.2031
interceptions,-0.3755
blocks,-0.212
tackles_won,0.4575
dribble_tackles,0.2683
dribbles_vs,0.162
pressures,0.0871
pressure_regains,0.3082
clearances,-0.4051
errors,-0.5331
aerials_won,-0.2887
aerials_lost,-0.3452
ball_recoveries,-0.0706
pens_conceded,-0.4889
fouls,-0.0313
cards_yellow_red,-0.3235
