position,CB
passes_completed,0.2495
passes,-0.0938
dribbles_completed,-0.7
dribbles,-0.7461
passes_completed_short,-0.6066
passes_short,-0.7948
passes_completed_medium,0.5974
passes_medium,0.4064
passes_completed_long,0.9799
passes_long,0.3035
passes_total_distance,0.6089
passes_free_kicks,0.7071
through_balls,-0.7252
passes_pressure,-0.6416
passes_switches,-0.0184
crosses,-0.8607
corner_kicks,-0.4808
passes_intercepted,-1.4379
passes_blocked,-0.8893
dispossessed,-0.8219
goals,-0.1758
assists,0.0759
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.6259
shots_on_target,-0.7642
sca,-1.1643
gca,-0.8262
xg,-0.6613
crosses_into_penalty_area,-0.6615
passes_into_final_third,-0.4218
passes_into_penalty_area,-1.0701
progressive_passes,-0.685
carry_progressive_distance,-0.1603
assisted_shots,-1.0834
fouled,-0.2236
pens_won,-0.3695
tackles,0.7718
interceptions,1.7012
blocks,0.9411
tackles_won,0.9599
dribble_tackles,0.213
dribbles_vs,-0.0276
pressures,-0.0758
pressure_regains,0.6635
clearances,1.898
errors,1.4764
aerials_won,0.7973
aerials_lost,0.8433
ball_recoveries,0.161
pens_conceded,-0.4415
fouls,-0.4726
cards_yellow_red,-0.2618
