position,CM
passes_completed,1.1326
passes,0.8702
dribbles_completed,-0.6024
dribbles,-0.8081
passes_completed_short,1.3764
passes_short,1.3898
passes_completed_medium,1.0418
passes_medium,0.8789
passes_completed_long,0.0002
passes_long,-0.3843
passes_total_distance,0.8251
passes_free_kicks,0.2335
through_balls,-0.632
passes_pressure,-0.1572
passes_switches,-0.3584
crosses,-0.5772
corner_kicks,-0.5565
passes_intercepted,-0.0435
passes_blocked,-0.8764
dispossessed,0.0084
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.2119
shots_on_target,-1.0285
sca,-0.8151
gca,-0.5797
xg,-0.5434
crosses_into_penalty_area,-0.5084
passes_into_final_third,0.3301
passes_into_penalty_area,-0.7025
progressive_passes,-0.2602
carry_progressive_distance,-0.5679
assisted_shots,-0.9784
fouled,0.6873
pens_won,-0.2935
tackles,-0.3659
interceptions,-0.4236
blocks,-0.374
tackles_won,-0.1445
dribble_tackles,-0.669
dribbles_vs,0.1885
pressures,-0.0842
pressure_regains,-1.0524
clearances,-0.6075
errors,-0.3758
aerials_won,-0.2607
aerials_lost,-0.423
ball_recoveries,-0.0329
pens_conceded,-0.3182
fouls,-0.008
cards_yellow_red,-0.1906
