position,LM
minutes,-0.7709
passes_completed,0.7361
passes,0.8862
dribbles_completed,-0.6906
dribbles,-0.4197
passes_completed_short,0.7561
passes_short,0.7454
passes_completed_medium,0.3663
passes_medium,0.5225
passes_completed_long,1.1729
passes_long,1.0262
passes_total_distance,0.7529
passes_free_kicks,-0.4315
through_balls,-0.632
passes_pressure,-0.39
passes_switches,0.213
crosses,0.7209
corner_kicks,-0.3191
passes_intercepted,1.6603
passes_blocked,1.4209
dispossessed,-0.8483
goals,0.7096
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,0.2494
shots_on_target,0.8105
sca,0.5531
gca,-1.0099
xg,-0.5314
crosses_into_penalty_area,2.688
passes_into_final_third,2.0531
passes_into_penalty_area,0.257
progressive_passes,2.2703
carry_progressive_distance,-0.49
assisted_shots,0.4008
fouled,1.0387
pens_won,-0.2935
tackles,-0.4883
interceptions,-1.6369
blocks,1.5811
tackles_won,-0.0863
dribble_tackles,-0.1127
dribbles_vs,0.9685
pressures,-0.8322
pressure_regains,-1.0874
clearances,0.0391
errors,-0.3758
aerials_won,-0.3816
aerials_lost,-0.5478
ball_recoveries,0.4138
pens_conceded,-0.3182
fouls,1.1962
cards_yellow_red,-0.1906
