position,CB
passes_completed,1.6463
passes,1.4731
dribbles_completed,-0.2142
dribbles,-0.4735
passes_completed_short,0.1477
passes_short,-0.0145
passes_completed_medium,2.1917
passes_medium,2.0373
passes_completed_long,2.1594
passes_long,1.7869
passes_total_distance,2.0894
passes_free_kicks,1.1019
through_balls,-0.1709
passes_pressure,-0.0173
passes_switches,0.4871
crosses,-0.9209
corner_kicks,-0.5565
passes_intercepted,-0.4846
passes_blocked,-0.7883
dispossessed,-0.9481
goals,-0.4752
assists,-0.4234
pens_made,-0.2418
pens_att,-0.271
shots_total,-1.0605
shots_on_target,-0.8159
sca,-1.2381
gca,-0.6241
xg,-0.6259
crosses_into_penalty_area,-0.5436
passes_into_final_third,0.9791
passes_into_penalty_area,-0.6292
progressive_passes,0.8054
carry_progressive_distance,1.2102
assisted_shots,-1.1771
fouled,-1.1377
pens_won,-0.2935
tackles,0.1362
interceptions,0.1768
blocks,-0.0664
tackles_won,0.1741
dribble_tackles,0.1131
dribbles_vs,-0.6715
pressures,-1.106
pressure_regains,-0.5163
clearances,1.2569
errors,0.9886
aerials_won,0.6093
aerials_lost,-0.4937
ball_recoveries,0.9449
pens_conceded,0.2767
fouls,0.3089
cards_yellow_red,-0.1906
