position,LM
minutes,676.0
passes_completed,0.0355
passes,0.2269
dribbles_completed,0.0783
dribbles,-0.0948
passes_completed_short,-0.0953
passes_short,0.0674
passes_completed_medium,0.1926
passes_medium,0.3339
passes_completed_long,-0.0465
passes_long,0.1953
passes_total_distance,0.0526
passes_free_kicks,-0.8649
through_balls,-0.6322
passes_pressure,-0.4936
passes_switches,0.0313
crosses,1.0603
corner_kicks,-0.5567
passes_intercepted,2.5116
passes_blocked,0.8555
dispossessed,1.1466
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-1.0546
shots_on_target,-0.7026
sca,-0.5987
gca,-1.0103
xg,-0.7955
crosses_into_penalty_area,1.5039
passes_into_final_third,-0.9738
passes_into_penalty_area,0.1496
progressive_passes,-0.7785
carry_progressive_distance,0.0109
assisted_shots,-0.0571
fouled,-0.0465
pens_won,-0.2937
tackles,0.7099
interceptions,-0.524
blocks,1.8349
tackles_won,0.4919
dribble_tackles,1.7353
dribbles_vs,0.0624
pressures,0.1635
pressure_regains,0.6886
clearances,-0.2138
errors,-0.376
aerials_won,-0.8692
aerials_lost,-0.0828
ball_recoveries,-0.1449
pens_conceded,-0.3183
fouls,0.3271
cards_yellow_red,-0.1907
