position,CB
minutes,-0.5187
passes_completed,-0.4958
passes,-0.5289
dribbles_completed,-0.4592
dribbles,-0.5284
passes_completed_short,-0.6162
passes_short,-0.6258
passes_completed_medium,-0.4133
passes_medium,-0.4483
passes_completed_long,-0.2365
passes_long,-0.2921
passes_total_distance,-0.415
passes_free_kicks,-0.2101
through_balls,-0.5
passes_pressure,-0.6429
passes_switches,-0.2333
crosses,-0.5884
corner_kicks,-0.3242
passes_intercepted,-0.4957
passes_blocked,-0.6973
dispossessed,-0.6552
goals,-0.3403
assists,-0.3472
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6023
shots_on_target,-0.526
sca,-0.6888
gca,-0.6302
xg,-0.4653
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.4929
passes_into_penalty_area,-0.5898
progressive_passes,-0.5123
carry_progressive_distance,-0.6343
assisted_shots,-0.6472
fouled,-0.6437
pens_won,-0.3681
tackles,-0.7382
interceptions,-0.233
blocks,-0.2545
tackles_won,-0.69
dribble_tackles,-0.7477
dribbles_vs,-0.6772
pressures,-0.8289
pressure_regains,-0.8062
clearances,0.365
errors,0.2502
aerials_won,-0.2147
aerials_lost,-0.4492
ball_recoveries,-0.2537
pens_conceded,-0.4889
fouls,-0.8108
cards_yellow_red,-0.3235
