position,FW
minutes,683.0
passes_completed,-1.3613
passes,-1.5469
dribbles_completed,-0.8067
dribbles,-0.7316
passes_completed_short,-1.0785
passes_short,-1.0109
passes_completed_medium,-1.3731
passes_medium,-1.5607
passes_completed_long,-0.823
passes_long,-1.1655
passes_total_distance,-1.3013
passes_free_kicks,-1.022
through_balls,-0.6322
passes_pressure,-1.016
passes_switches,-0.8302
crosses,-0.4838
corner_kicks,-0.4316
passes_intercepted,-1.24
passes_blocked,-0.7112
dispossessed,1.2694
goals,0.7865
assists,0.2852
pens_made,-0.2419
pens_att,-0.2711
shots_total,1.03
shots_on_target,0.5861
sca,-0.3961
gca,0.1622
xg,0.0557
crosses_into_penalty_area,-0.3847
passes_into_final_third,-0.8997
passes_into_penalty_area,-0.6897
progressive_passes,-1.214
carry_progressive_distance,-0.7703
assisted_shots,-0.4494
fouled,1.1837
pens_won,-0.2937
tackles,-1.1894
interceptions,-0.2598
blocks,0.1346
tackles_won,-1.1451
dribble_tackles,-1.4379
dribbles_vs,-0.2683
pressures,0.5179
pressure_regains,0.2194
clearances,-0.6981
errors,-0.376
aerials_won,-0.2088
aerials_lost,1.9582
ball_recoveries,-1.0856
pens_conceded,-0.3183
fouls,-0.3375
cards_yellow_red,-0.1907
