position,RM
minutes,360.0
passes_completed,-0.7818
passes,-0.8905
dribbles_completed,0.1354
dribbles,0.2569
passes_completed_short,-0.3717
passes_short,-0.1274
passes_completed_medium,-0.7423
passes_medium,-0.8341
passes_completed_long,-1.2659
passes_long,-1.5178
passes_total_distance,-0.9772
passes_free_kicks,-0.7271
through_balls,-0.6322
passes_pressure,0.6526
passes_switches,-1.127
crosses,-0.3111
corner_kicks,-0.5567
passes_intercepted,1.0725
passes_blocked,-0.0406
dispossessed,0.5656
goals,0.7089
assists,1.2333
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.2484
shots_on_target,0.1967
sca,0.349
gca,0.1019
xg,0.5459
crosses_into_penalty_area,-0.8508
passes_into_final_third,-0.0942
passes_into_penalty_area,0.647
progressive_passes,-0.2959
carry_progressive_distance,1.1993
assisted_shots,0.3997
fouled,-0.3144
pens_won,-0.2937
tackles,-1.6734
interceptions,-0.592
blocks,0.3999
tackles_won,-1.3992
dribble_tackles,-1.4379
dribbles_vs,-1.3848
pressures,0.1107
pressure_regains,-0.1048
clearances,0.0383
errors,-0.376
aerials_won,0.3726
aerials_lost,0.7503
ball_recoveries,-1.6825
pens_conceded,-0.3183
fouls,-0.8302
cards_yellow_red,-0.1907
