position,DM
minutes,406.0
passes_completed,-0.3752
passes,-0.253
dribbles_completed,2.9113
dribbles,1.4354
passes_completed_short,-0.6122
passes_short,-0.5752
passes_completed_medium,-0.3099
passes_medium,-0.1985
passes_completed_long,0.3043
passes_long,0.4188
passes_total_distance,-0.187
passes_free_kicks,-1.022
through_balls,-0.6322
passes_pressure,0.3191
passes_switches,0.7423
crosses,0.6925
corner_kicks,-0.5567
passes_intercepted,-0.2988
passes_blocked,-0.571
dispossessed,-0.6623
goals,0.5465
assists,4.5614
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.1652
shots_on_target,0.6012
sca,0.8384
gca,4.907
xg,-0.7318
crosses_into_penalty_area,2.2857
passes_into_final_third,0.1398
passes_into_penalty_area,0.7722
progressive_passes,0.357
carry_progressive_distance,-0.0487
assisted_shots,1.7882
fouled,0.4313
pens_won,-0.2937
tackles,1.1796
interceptions,-0.2469
blocks,0.4367
tackles_won,0.4896
dribble_tackles,1.4974
dribbles_vs,-0.4088
pressures,0.0464
pressure_regains,-0.2754
clearances,0.1859
errors,-0.376
aerials_won,-0.691
aerials_lost,-0.4065
ball_recoveries,0.918
pens_conceded,-0.3183
fouls,1.1864
cards_yellow_red,-0.1907
