position,AM
passes_completed,1.0752
passes,1.0264
dribbles_completed,0.3208
dribbles,0.5511
passes_completed_short,1.9187
passes_short,1.9142
passes_completed_medium,0.3878
passes_medium,0.2759
passes_completed_long,-0.1283
passes_long,0.0576
passes_total_distance,0.4806
passes_free_kicks,1.0098
through_balls,0.8035
passes_pressure,1.0822
passes_switches,0.6668
crosses,0.201
corner_kicks,1.6066
passes_intercepted,1.1103
passes_blocked,-0.608
dispossessed,0.6486
goals,0.4372
assists,0.447
pens_made,-0.2418
pens_att,-0.271
shots_total,0.6968
shots_on_target,0.7092
sca,1.0735
gca,0.7923
xg,0.3098
crosses_into_penalty_area,-0.3131
passes_into_final_third,0.8571
passes_into_penalty_area,0.8307
progressive_passes,1.3502
carry_progressive_distance,1.2448
assisted_shots,1.1503
fouled,0.3194
pens_won,2.108
tackles,-0.8895
interceptions,-0.1545
blocks,-1.3154
tackles_won,-0.4188
dribble_tackles,-0.4986
dribbles_vs,-0.5429
pressures,0.3315
pressure_regains,-0.3008
clearances,-0.8932
errors,-0.3758
aerials_won,-0.9839
aerials_lost,-0.8012
ball_recoveries,0.4186
pens_conceded,-0.3182
fouls,-1.4699
cards_yellow_red,-0.1906
