position,DM
passes_completed,0.6067
passes,0.675
dribbles_completed,2.7316
dribbles,2.0279
passes_completed_short,0.559
passes_short,0.6536
passes_completed_medium,0.4169
passes_medium,0.3921
passes_completed_long,0.6396
passes_long,0.3702
passes_total_distance,0.5992
passes_free_kicks,0.4567
through_balls,-0.2253
passes_pressure,0.6672
passes_switches,1.0924
crosses,-0.1686
corner_kicks,1.1301
passes_intercepted,0.9878
passes_blocked,0.4033
dispossessed,1.7517
goals,-0.4061
assists,0.2521
pens_made,-0.2739
pens_att,-0.3089
shots_total,1.1705
shots_on_target,-0.0621
sca,1.1638
gca,0.6188
xg,0.0405
crosses_into_penalty_area,-0.0064
passes_into_final_third,1.1982
passes_into_penalty_area,0.7235
progressive_passes,1.0614
carry_progressive_distance,0.8602
assisted_shots,0.8706
fouled,-0.1129
pens_won,1.2607
tackles,0.8468
interceptions,-0.7448
blocks,0.3234
tackles_won,0.8385
dribble_tackles,0.9535
dribbles_vs,1.0604
pressures,1.004
pressure_regains,0.9839
clearances,-0.6046
errors,-0.5457
aerials_won,-0.7193
aerials_lost,-0.3084
ball_recoveries,0.2531
pens_conceded,-0.4415
fouls,1.8154
cards_yellow_red,-0.2618
