position,LW
minutes,-0.8571
passes_completed,-0.7993
passes,-0.8346
dribbles_completed,-0.434
dribbles,-0.4066
passes_completed_short,-0.7634
passes_short,-0.784
passes_completed_medium,-0.7574
passes_medium,-0.7838
passes_completed_long,-0.702
passes_long,-0.7105
passes_total_distance,-0.7874
passes_free_kicks,-0.6158
through_balls,-0.2865
passes_pressure,-0.827
passes_switches,-0.7076
crosses,-0.4427
corner_kicks,-0.3242
passes_intercepted,-0.7737
passes_blocked,-0.6724
dispossessed,-0.4629
goals,-0.3403
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.4063
shots_on_target,-0.4229
sca,-0.565
gca,-0.6302
xg,-0.2049
crosses_into_penalty_area,-0.2735
passes_into_final_third,-0.6605
passes_into_penalty_area,-0.5288
progressive_passes,-0.7374
carry_progressive_distance,-0.7121
assisted_shots,-0.4819
fouled,-0.7453
pens_won,-0.3681
tackles,-0.8135
interceptions,-0.7317
blocks,-0.7439
tackles_won,-0.7782
dribble_tackles,-0.6943
dribbles_vs,-0.7153
pressures,-0.7403
pressure_regains,-0.7351
clearances,-0.6002
errors,-0.5331
aerials_won,-0.4552
aerials_lost,-0.2621
ball_recoveries,-0.8253
pens_conceded,0.7569
fouls,-0.7839
cards_yellow_red,-0.3235
