position,GK
passes_completed,-1.4032
passes,-0.9412
dribbles_completed,-1.1039
dribbles,-1.1062
passes_completed_short,-1.9608
passes_short,-2.1315
passes_completed_medium,-1.452
passes_medium,-1.7149
passes_completed_long,1.3924
passes_long,3.0362
passes_total_distance,0.0977
passes_free_kicks,3.0348
through_balls,-0.7252
passes_pressure,-2.1376
passes_switches,-0.1476
crosses,-1.0101
corner_kicks,-0.4808
passes_intercepted,-1.6872
passes_blocked,-1.6262
dispossessed,-1.2403
goals,-0.7415
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-1.1936
shots_on_target,-0.9595
sca,-1.3343
gca,-1.0042
xg,-0.818
crosses_into_penalty_area,-0.8365
passes_into_final_third,-0.4018
passes_into_penalty_area,-1.1638
progressive_passes,-1.7655
carry_progressive_distance,-1.0631
assisted_shots,-1.2355
fouled,-1.4487
pens_won,-0.3695
tackles,-1.803
interceptions,-1.5882
blocks,-2.0941
tackles_won,-1.75
dribble_tackles,-1.4707
dribbles_vs,-1.6417
pressures,-2.1127
pressure_regains,-2.2517
clearances,-0.9933
errors,0.2039
aerials_won,-1.1308
aerials_lost,-1.241
ball_recoveries,-0.8768
pens_conceded,-0.121
fouls,-1.8042
cards_yellow_red,-0.2618
