position,LB
minutes,312.0
passes_completed,-0.1339
passes,0.2596
dribbles_completed,-1.2424
dribbles,-1.0717
passes_completed_short,-0.3951
passes_short,-0.3412
passes_completed_medium,0.3099
passes_medium,0.7132
passes_completed_long,-0.391
passes_long,0.4379
passes_total_distance,-0.1046
passes_free_kicks,-0.6817
through_balls,-0.6322
passes_pressure,-1.4209
passes_switches,-0.7768
crosses,0.2916
corner_kicks,-0.5567
passes_intercepted,-0.5054
passes_blocked,1.0823
dispossessed,-1.0885
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-1.0312
shots_on_target,-1.029
sca,-0.7427
gca,-1.0103
xg,-0.8911
crosses_into_penalty_area,1.1899
passes_into_final_third,-0.7426
passes_into_penalty_area,0.0455
progressive_passes,-0.0247
carry_progressive_distance,-1.007
assisted_shots,-0.567
fouled,-0.4963
pens_won,-0.2937
tackles,0.7625
interceptions,3.1881
blocks,-0.0838
tackles_won,0.6859
dribble_tackles,0.09
dribbles_vs,-0.616
pressures,-0.4311
pressure_regains,0.1351
clearances,0.0267
errors,-0.376
aerials_won,-0.2662
aerials_lost,-0.7284
ball_recoveries,1.0349
pens_conceded,-0.3183
fouls,-1.1105
cards_yellow_red,-0.1907
