position,AM
passes_completed,-1.4272
passes,-1.6459
dribbles_completed,0.0621
dribbles,0.1553
passes_completed_short,-0.8766
passes_short,-0.7873
passes_completed_medium,-1.3194
passes_medium,-1.4226
passes_completed_long,-1.3768
passes_long,-1.3751
passes_total_distance,-1.5678
passes_free_kicks,-0.9234
through_balls,-0.7252
passes_pressure,-1.0825
passes_switches,-1.2225
crosses,-0.3023
corner_kicks,-0.4808
passes_intercepted,-1.4042
passes_blocked,-0.5085
dispossessed,1.877
goals,-0.2542
assists,-0.0556
pens_made,-0.2739
pens_att,-0.3089
shots_total,1.6328
shots_on_target,1.0288
sca,0.2261
gca,0.3625
xg,1.4395
crosses_into_penalty_area,-0.535
passes_into_final_third,-1.1855
passes_into_penalty_area,-0.6417
progressive_passes,-1.1954
carry_progressive_distance,-0.9047
assisted_shots,-0.1252
fouled,3.0039
pens_won,-0.3695
tackles,-1.0497
interceptions,-1.435
blocks,-0.6158
tackles_won,-0.9071
dribble_tackles,-0.9527
dribbles_vs,-0.7821
pressures,0.69
pressure_regains,0.42
clearances,-0.8575
errors,0.3252
aerials_won,0.5633
aerials_lost,1.9771
ball_recoveries,-1.618
pens_conceded,-0.4415
fouls,1.0811
cards_yellow_red,-0.2618
