position,LW
passes_completed,-0.9411
passes,-0.9468
dribbles_completed,1.4443
dribbles,1.5536
passes_completed_short,-0.3569
passes_short,-0.1718
passes_completed_medium,-1.0131
passes_medium,-0.9827
passes_completed_long,-1.04
passes_long,-1.0352
passes_total_distance,-1.1357
passes_free_kicks,-0.8643
through_balls,1.4875
passes_pressure,-0.2651
passes_switches,-0.7362
crosses,0.4515
corner_kicks,-0.0872
passes_intercepted,-0.0953
passes_blocked,0.691
dispossessed,1.6674
goals,3.5773
assists,-0.1938
pens_made,3.5839
pens_att,3.4976
shots_total,2.5975
shots_on_target,2.7886
sca,1.2053
gca,1.0802
xg,2.9094
crosses_into_penalty_area,0.0822
passes_into_final_third,-0.4747
passes_into_penalty_area,0.913
progressive_passes,-0.1635
carry_progressive_distance,0.6825
assisted_shots,1.0605
fouled,-0.0067
pens_won,0.2865
tackles,-0.7134
interceptions,-0.9518
blocks,-0.5425
tackles_won,-0.8161
dribble_tackles,-0.9542
dribbles_vs,-0.3904
pressures,0.4268
pressure_regains,0.2589
clearances,-0.9462
errors,-0.5457
aerials_won,0.0469
aerials_lost,0.8045
ball_recoveries,-1.1116
pens_conceded,0.1774
fouls,0.4618
cards_yellow_red,-0.2618
