position,RM
passes_completed,0.3153
passes,0.229
dribbles_completed,5.5217
dribbles,5.2506
passes_completed_short,1.3298
passes_short,1.3739
passes_completed_medium,-0.28
passes_medium,-0.2264
passes_completed_long,-1.0239
passes_long,-1.1151
passes_total_distance,-0.4218
passes_free_kicks,-1.0771
through_balls,1.7018
passes_pressure,1.1336
passes_switches,-0.6109
crosses,0.7103
corner_kicks,-0.4808
passes_intercepted,-1.2449
passes_blocked,0.4893
dispossessed,0.399
goals,0.8869
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.1795
shots_on_target,0.9378
sca,-0.2591
gca,-1.0626
xg,-0.309
crosses_into_penalty_area,-0.8365
passes_into_final_third,-0.9596
passes_into_penalty_area,-0.3616
progressive_passes,-0.8791
carry_progressive_distance,1.6139
assisted_shots,-0.1222
fouled,-0.8929
pens_won,-0.3695
tackles,-0.1247
interceptions,-0.5645
blocks,0.0366
tackles_won,-0.4498
dribble_tackles,0.6066
dribbles_vs,-0.3827
pressures,0.2217
pressure_regains,-0.3628
clearances,-0.5132
errors,-0.5457
aerials_won,-1.1308
aerials_lost,-0.1089
ball_recoveries,-0.0668
pens_conceded,-0.4415
fouls,0.6874
cards_yellow_red,-0.2618
