position,LB
passes_completed,0.2523
passes,0.3753
dribbles_completed,0.5746
dribbles,0.6964
passes_completed_short,0.7629
passes_short,0.7598
passes_completed_medium,-0.0222
passes_medium,0.0504
passes_completed_long,-0.4506
passes_long,-0.1233
passes_total_distance,-0.0575
passes_free_kicks,-0.2127
through_balls,-0.0968
passes_pressure,-0.5548
passes_switches,-0.5045
crosses,1.1057
corner_kicks,-0.4808
passes_intercepted,0.6604
passes_blocked,0.568
dispossessed,-0.3259
goals,-0.5307
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.6738
shots_on_target,-0.7379
sca,-0.5853
gca,-0.7103
xg,-0.6625
crosses_into_penalty_area,0.0766
passes_into_final_third,-0.4157
passes_into_penalty_area,-0.22
progressive_passes,-0.3038
carry_progressive_distance,0.7658
assisted_shots,-0.6329
fouled,-0.9558
pens_won,-0.3695
tackles,1.6731
interceptions,0.8635
blocks,0.8131
tackles_won,1.1675
dribble_tackles,2.8318
dribbles_vs,1.5758
pressures,0.0144
pressure_regains,0.0753
clearances,0.3117
errors,0.2078
aerials_won,-0.7859
aerials_lost,-0.5668
ball_recoveries,-0.4168
pens_conceded,0.5251
fouls,0.2588
cards_yellow_red,-0.2618
