position,DM
passes_completed,0.7846
passes,0.6275
dribbles_completed,-0.3581
dribbles,-0.6459
passes_completed_short,0.8602
passes_short,0.7913
passes_completed_medium,0.5477
passes_medium,0.5886
passes_completed_long,0.5318
passes_long,0.0871
passes_total_distance,0.7126
passes_free_kicks,-0.0756
through_balls,-0.632
passes_pressure,0.2433
passes_switches,1.1823
crosses,-0.9465
corner_kicks,-0.4477
passes_intercepted,-0.783
passes_blocked,-0.6941
dispossessed,-1.0255
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-1.3353
shots_on_target,-1.0285
sca,-0.4702
gca,-0.5003
xg,-0.8908
crosses_into_penalty_area,-0.8504
passes_into_final_third,1.1824
passes_into_penalty_area,-0.9492
progressive_passes,0.1448
carry_progressive_distance,-0.5634
assisted_shots,-1.0661
fouled,0.0376
pens_won,2.4227
tackles,1.0144
interceptions,1.4768
blocks,0.1706
tackles_won,0.9686
dribble_tackles,1.2927
dribbles_vs,2.0683
pressures,1.579
pressure_regains,0.7154
clearances,0.3644
errors,-0.3758
aerials_won,-0.3297
aerials_lost,-0.8512
ball_recoveries,0.7148
pens_conceded,-0.3182
fouls,2.2226
cards_yellow_red,-0.1906
