position,LB
minutes,2565.0
passes_completed,0.6308
passes,1.0236
dribbles_completed,0.7687
dribbles,0.8242
passes_completed_short,0.9585
passes_short,1.0482
passes_completed_medium,0.3592
passes_medium,0.5835
passes_completed_long,0.1103
passes_long,0.6801
passes_total_distance,0.4272
passes_free_kicks,-0.401
through_balls,-0.1349
passes_pressure,0.0587
passes_switches,0.4469
crosses,2.0186
corner_kicks,-0.5234
passes_intercepted,0.9388
passes_blocked,2.2835
dispossessed,0.2926
goals,-0.5229
assists,0.354
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.8541
shots_on_target,-0.8569
sca,0.285
gca,0.3946
xg,-0.6642
crosses_into_penalty_area,2.9967
passes_into_final_third,0.3736
passes_into_penalty_area,1.2712
progressive_passes,0.6404
carry_progressive_distance,1.3393
assisted_shots,0.6706
fouled,-0.0535
pens_won,-0.2937
tackles,1.2705
interceptions,1.224
blocks,0.1862
tackles_won,1.2931
dribble_tackles,1.7214
dribbles_vs,0.709
pressures,-0.3384
pressure_regains,0.4221
clearances,0.7594
errors,0.36
aerials_won,0.1695
aerials_lost,-0.2706
ball_recoveries,1.1576
pens_conceded,-0.3183
fouls,-0.2264
cards_yellow_red,-0.1907
