position,RB
minutes,450.0
passes_completed,-0.3251
passes,0.255
dribbles_completed,-0.1402
dribbles,-0.4543
passes_completed_short,-0.519
passes_short,-0.426
passes_completed_medium,-0.3281
passes_medium,0.2359
passes_completed_long,0.4853
passes_long,1.2661
passes_total_distance,-0.117
passes_free_kicks,-0.3141
through_balls,-0.6322
passes_pressure,-1.437
passes_switches,-0.9663
crosses,-0.806
corner_kicks,-0.5567
passes_intercepted,0.0176
passes_blocked,0.7623
dispossessed,-1.1886
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-1.3358
shots_on_target,-1.029
sca,-1.3541
gca,-1.0103
xg,-0.8911
crosses_into_penalty_area,-0.1433
passes_into_final_third,0.2123
passes_into_penalty_area,-0.9952
progressive_passes,-0.9049
carry_progressive_distance,-0.7173
assisted_shots,-1.3957
fouled,-1.1253
pens_won,-0.2937
tackles,0.8717
interceptions,-0.3829
blocks,2.6796
tackles_won,1.3115
dribble_tackles,0.1511
dribbles_vs,0.1438
pressures,-0.8513
pressure_regains,0.3876
clearances,0.3093
errors,-0.376
aerials_won,-0.5333
aerials_lost,-0.7044
ball_recoveries,0.9761
pens_conceded,-0.3183
fouls,-1.0732
cards_yellow_red,-0.1907
