position,DM
minutes,-0.5897
passes_completed,0.8943
passes,0.6846
dribbles_completed,1.0341
dribbles,0.8779
passes_completed_short,0.6071
passes_short,0.6218
passes_completed_medium,0.9153
passes_medium,0.8065
passes_completed_long,0.7504
passes_long,0.2651
passes_total_distance,0.8315
passes_free_kicks,-0.6968
through_balls,-0.632
passes_pressure,1.4946
passes_switches,-0.5095
crosses,-0.5678
corner_kicks,-0.4258
passes_intercepted,1.3699
passes_blocked,-0.6588
dispossessed,0.1436
goals,0.8543
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,0.9908
shots_on_target,0.9961
sca,0.2201
gca,-1.0099
xg,0.1972
crosses_into_penalty_area,0.1234
passes_into_final_third,0.9899
passes_into_penalty_area,-0.0157
progressive_passes,0.6776
carry_progressive_distance,1.2712
assisted_shots,-0.2088
fouled,-0.5489
pens_won,-0.2935
tackles,1.1276
interceptions,0.3781
blocks,-0.619
tackles_won,1.5346
dribble_tackles,-0.3436
dribbles_vs,0.7797
pressures,1.495
pressure_regains,1.8051
clearances,-0.6835
errors,-0.3758
aerials_won,-0.9982
aerials_lost,-0.6121
ball_recoveries,1.4555
pens_conceded,-0.3182
fouls,-0.2604
cards_yellow_red,-0.1906
