position,WB
minutes,450.0
passes_completed,0.8577
passes,1.0421
dribbles_completed,1.8438
dribbles,1.1712
passes_completed_short,0.6935
passes_short,0.6687
passes_completed_medium,0.5577
passes_medium,0.8473
passes_completed_long,1.352
passes_long,1.1136
passes_total_distance,0.8898
passes_free_kicks,-0.3141
through_balls,-0.6322
passes_pressure,-0.2668
passes_switches,-0.1094
crosses,2.1633
corner_kicks,-0.5567
passes_intercepted,-0.4513
passes_blocked,1.9301
dispossessed,-0.0569
goals,-0.724
assists,0.8324
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.0685
shots_on_target,-0.0484
sca,2.2142
gca,-0.1205
xg,0.2585
crosses_into_penalty_area,1.2716
passes_into_final_third,1.0705
passes_into_penalty_area,1.82
progressive_passes,1.4029
carry_progressive_distance,1.8889
assisted_shots,1.4769
fouled,0.2263
pens_won,-0.2937
tackles,0.1615
interceptions,-0.3829
blocks,-0.1503
tackles_won,-0.0876
dribble_tackles,0.6807
dribbles_vs,2.0251
pressures,0.042
pressure_regains,-1.0566
clearances,-0.5338
errors,-0.376
aerials_won,0.0707
aerials_lost,-0.081
ball_recoveries,-0.1893
pens_conceded,-0.3183
fouls,1.8423
cards_yellow_red,-0.1907
