position,LB
passes_completed,1.2844
passes,1.2882
dribbles_completed,-0.0156
dribbles,-0.083
passes_completed_short,1.393
passes_short,1.2416
passes_completed_medium,1.1476
passes_medium,1.2335
passes_completed_long,0.2273
passes_long,0.2133
passes_total_distance,0.9686
passes_free_kicks,-0.1447
through_balls,-0.7252
passes_pressure,0.5206
passes_switches,0.5864
crosses,1.2699
corner_kicks,-0.4808
passes_intercepted,0.4187
passes_blocked,-0.0625
dispossessed,-0.4128
goals,-0.7415
assists,-0.4762
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.9068
shots_on_target,-0.9871
sca,-0.0314
gca,-0.2721
xg,-0.8489
crosses_into_penalty_area,1.505
passes_into_final_third,1.0998
passes_into_penalty_area,0.4621
progressive_passes,1.356
carry_progressive_distance,0.9492
assisted_shots,0.1787
fouled,0.0441
pens_won,-0.3695
tackles,2.0155
interceptions,0.9393
blocks,0.9096
tackles_won,2.0266
dribble_tackles,2.8534
dribbles_vs,1.3698
pressures,-0.2316
pressure_regains,0.1435
clearances,0.664
errors,-0.5457
aerials_won,-0.5504
aerials_lost,-0.5176
ball_recoveries,-0.2093
pens_conceded,-0.4415
fouls,-0.701
cards_yellow_red,-0.2618
