position,DM
minutes,1980.0
passes_completed,0.3956
passes,0.515
dribbles_completed,0.0602
dribbles,-0.1895
passes_completed_short,0.0337
passes_short,0.1666
passes_completed_medium,0.433
passes_medium,0.4734
passes_completed_long,0.6462
passes_long,0.6259
passes_total_distance,0.5091
passes_free_kicks,0.0506
through_balls,0.0121
passes_pressure,0.7476
passes_switches,0.1633
crosses,0.4012
corner_kicks,-0.5567
passes_intercepted,0.6995
passes_blocked,0.1253
dispossessed,0.0769
goals,-0.4635
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.1357
shots_on_target,-0.3604
sca,-0.2777
gca,-0.8081
xg,-0.4339
crosses_into_penalty_area,-0.0468
passes_into_final_third,0.2959
passes_into_penalty_area,-0.3838
progressive_passes,-0.3687
carry_progressive_distance,-0.2893
assisted_shots,-0.6122
fouled,-0.4372
pens_won,-0.2937
tackles,2.2277
interceptions,2.5447
blocks,2.9369
tackles_won,1.9792
dribble_tackles,1.2104
dribbles_vs,1.0738
pressures,1.3678
pressure_regains,0.865
clearances,0.6816
errors,0.5774
aerials_won,2.0198
aerials_lost,0.0891
ball_recoveries,1.7442
pens_conceded,0.9286
fouls,0.679
cards_yellow_red,-0.1907
