position,GK
minutes,2.4221
passes_completed,1.6691
passes,1.8779
dribbles_completed,-0.6858
dribbles,-0.6807
passes_completed_short,0.7024
passes_short,0.513
passes_completed_medium,1.5462
passes_medium,1.292
passes_completed_long,3.5814
passes_long,4.4901
passes_total_distance,2.5452
passes_free_kicks,4.6403
through_balls,-0.073
passes_pressure,0.716
passes_switches,1.0255
crosses,-0.6066
corner_kicks,-0.3242
passes_intercepted,-0.4957
passes_blocked,-0.6724
dispossessed,-0.7273
goals,-0.4721
assists,-0.3472
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6611
shots_on_target,-0.5775
sca,-0.6063
gca,-0.4198
xg,-0.5088
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.2789
passes_into_penalty_area,-0.6203
progressive_passes,-0.7547
carry_progressive_distance,0.4746
assisted_shots,-0.5645
fouled,-0.2881
pens_won,-0.3681
tackles,-0.8512
interceptions,-0.8029
blocks,-0.8502
tackles_won,-0.8371
dribble_tackles,-0.8012
dribbles_vs,-0.8107
pressures,-0.8937
pressure_regains,-0.901
clearances,-0.5591
errors,1.8167
aerials_won,-0.6772
aerials_lost,-0.761
ball_recoveries,1.4834
pens_conceded,-0.4889
fouls,-0.9183
cards_yellow_red,-0.3235
