position,FW
minutes,1.3431
passes_completed,0.3615
passes,0.2518
dribbles_completed,-0.2734
dribbles,-0.3497
passes_completed_short,0.6829
passes_short,0.8199
passes_completed_medium,0.1136
passes_medium,0.0046
passes_completed_long,-0.0441
passes_long,-0.4703
passes_total_distance,0.116
passes_free_kicks,-0.5453
through_balls,0.3779
passes_pressure,1.4576
passes_switches,-0.7074
crosses,-0.8221
corner_kicks,-0.3987
passes_intercepted,-0.0756
passes_blocked,0.3194
dispossessed,0.3326
goals,0.7735
assists,0.7524
pens_made,0.323
pens_att,0.2011
shots_total,0.8969
shots_on_target,0.8925
sca,1.2303
gca,1.6314
xg,0.7814
crosses_into_penalty_area,-0.6824
passes_into_final_third,0.3683
passes_into_penalty_area,0.1039
progressive_passes,0.1799
carry_progressive_distance,-0.6247
assisted_shots,0.8902
fouled,0.8062
pens_won,-0.2935
tackles,-0.2255
interceptions,-0.2961
blocks,-0.1849
tackles_won,0.3239
dribble_tackles,-0.8084
dribbles_vs,-0.6036
pressures,1.54
pressure_regains,0.9413
clearances,-0.4717
errors,-0.3758
aerials_won,0.0345
aerials_lost,0.1532
ball_recoveries,-0.6466
pens_conceded,-0.3182
fouls,0.5714
cards_yellow_red,-0.1906
