position,WB
passes_completed,0.3657
passes,0.6217
dribbles_completed,0.5974
dribbles,0.3194
passes_completed_short,0.8825
passes_short,0.858
passes_completed_medium,0.0666
passes_medium,0.221
passes_completed_long,-0.195
passes_long,0.2796
passes_total_distance,0.1562
passes_free_kicks,-0.7993
through_balls,-0.4412
passes_pressure,0.8179
passes_switches,-0.587
crosses,0.7293
corner_kicks,-0.5565
passes_intercepted,0.5404
passes_blocked,1.632
dispossessed,0.2914
goals,-0.4152
assists,0.0922
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.7099
shots_on_target,-0.7646
sca,-0.2153
gca,0.0678
xg,-0.678
crosses_into_penalty_area,0.1016
passes_into_final_third,0.1063
passes_into_penalty_area,0.8393
progressive_passes,0.8923
carry_progressive_distance,0.1198
assisted_shots,-0.1194
fouled,-0.9741
pens_won,-0.2935
tackles,0.4528
interceptions,-0.2862
blocks,0.8653
tackles_won,0.1883
dribble_tackles,0.2733
dribbles_vs,0.3699
pressures,-0.0067
pressure_regains,-0.049
clearances,0.4436
errors,0.7533
aerials_won,-0.1886
aerials_lost,-0.6002
ball_recoveries,0.3766
pens_conceded,-0.3182
fouls,-0.344
cards_yellow_red,-0.1906
