position,WB
minutes,2497.0
passes_completed,-0.348
passes,-0.1293
dribbles_completed,0.7837
dribbles,0.5394
passes_completed_short,-0.7268
passes_short,-0.7785
passes_completed_medium,-0.0154
passes_medium,0.2211
passes_completed_long,0.038
passes_long,0.382
passes_total_distance,-0.1412
passes_free_kicks,0.2964
through_balls,-0.3768
passes_pressure,-0.3823
passes_switches,0.1495
crosses,0.737
corner_kicks,0.4698
passes_intercepted,0.7615
passes_blocked,1.0285
dispossessed,-0.7215
goals,-0.3109
assists,0.3847
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.1938
shots_on_target,0.1196
sca,0.4261
gca,0.7536
xg,-0.3473
crosses_into_penalty_area,0.2967
passes_into_final_third,-0.1905
passes_into_penalty_area,0.4959
progressive_passes,0.2287
carry_progressive_distance,-0.371
assisted_shots,0.5715
fouled,-0.1071
pens_won,-0.2937
tackles,0.676
interceptions,0.2467
blocks,0.8219
tackles_won,0.874
dribble_tackles,0.3757
dribbles_vs,0.5701
pressures,-0.0667
pressure_regains,0.4415
clearances,0.6558
errors,-0.376
aerials_won,0.0963
aerials_lost,-0.3541
ball_recoveries,0.377
pens_conceded,-0.3183
fouls,-0.5855
cards_yellow_red,-0.1907
