position,RW
minutes,313.0
passes_completed,-0.9378
passes,-1.0642
dribbles_completed,0.0253
dribbles,0.2909
passes_completed_short,-0.3022
passes_short,-0.3966
passes_completed_medium,-1.2583
passes_medium,-1.1744
passes_completed_long,-0.6023
passes_long,-0.8121
passes_total_distance,-0.9034
passes_free_kicks,-0.3435
through_balls,-0.6322
passes_pressure,-1.186
passes_switches,-0.4708
crosses,-0.4244
corner_kicks,-0.5567
passes_intercepted,-1.1837
passes_blocked,-1.0258
dispossessed,0.5376
goals,0.924
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.7285
shots_on_target,-0.3241
sca,-0.0461
gca,-1.0103
xg,-0.4779
crosses_into_penalty_area,0.1663
passes_into_final_third,-1.0979
passes_into_penalty_area,-0.4086
progressive_passes,-0.9528
carry_progressive_distance,-0.5892
assisted_shots,0.6693
fouled,1.0545
pens_won,-0.2937
tackles,0.4133
interceptions,-1.0363
blocks,-1.4473
tackles_won,-0.3278
dribble_tackles,-0.6764
dribbles_vs,-0.6203
pressures,1.0925
pressure_regains,0.5029
clearances,-1.0155
errors,-0.376
aerials_won,-0.2689
aerials_lost,-1.0291
ball_recoveries,0.1844
pens_conceded,-0.3183
fouls,-0.1821
cards_yellow_red,-0.1907
