position,CB
passes_completed,1.5899
passes,1.4469
dribbles_completed,-0.9526
dribbles,-0.9335
passes_completed_short,-0.1634
passes_short,-0.3061
passes_completed_medium,1.9949
passes_medium,1.8141
passes_completed_long,2.6975
passes_long,1.8943
passes_total_distance,2.3077
passes_free_kicks,1.8114
through_balls,1.2153
passes_pressure,0.5502
passes_switches,1.6485
crosses,-0.8955
corner_kicks,-0.4808
passes_intercepted,-0.9334
passes_blocked,-0.9552
dispossessed,-0.9734
goals,-0.2207
assists,-0.4361
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.2893
shots_on_target,-0.3373
sca,-0.8525
gca,-0.3373
xg,-0.4556
crosses_into_penalty_area,-0.7291
passes_into_final_third,1.5194
passes_into_penalty_area,-0.5106
progressive_passes,0.7941
carry_progressive_distance,2.1041
assisted_shots,-0.8307
fouled,-0.5266
pens_won,-0.3695
tackles,-0.2524
interceptions,0.158
blocks,0.237
tackles_won,-0.3177
dribble_tackles,-0.2896
dribbles_vs,-0.6819
pressures,-1.2676
pressure_regains,-1.1224
clearances,1.4512
errors,0.3852
aerials_won,0.3959
aerials_lost,-0.2151
ball_recoveries,0.3756
pens_conceded,0.7525
fouls,-0.3886
cards_yellow_red,-0.2618
