position,LB
minutes,1196.0
passes_completed,1.3421
passes,1.5262
dribbles_completed,0.1676
dribbles,0.7207
passes_completed_short,1.6904
passes_short,1.7869
passes_completed_medium,1.0104
passes_medium,1.168
passes_completed_long,0.474
passes_long,0.4985
passes_total_distance,1.0257
passes_free_kicks,-0.0453
through_balls,-0.6322
passes_pressure,0.7281
passes_switches,-0.0245
crosses,1.3468
corner_kicks,-0.5567
passes_intercepted,1.3175
passes_blocked,1.54
dispossessed,-0.1375
goals,-0.724
assists,-0.168
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.859
shots_on_target,-0.8445
sca,0.7626
gca,1.3332
xg,-0.7289
crosses_into_penalty_area,1.5448
passes_into_final_third,0.3107
passes_into_penalty_area,1.0458
progressive_passes,1.125
carry_progressive_distance,1.3064
assisted_shots,0.766
fouled,-0.0386
pens_won,1.4908
tackles,0.1686
interceptions,0.5654
blocks,0.1331
tackles_won,0.1376
dribble_tackles,0.3557
dribbles_vs,-0.0261
pressures,-0.7026
pressure_regains,-0.1284
clearances,0.072
errors,-0.376
aerials_won,-0.8343
aerials_lost,-0.7023
ball_recoveries,0.2219
pens_conceded,-0.3183
fouls,-0.3386
cards_yellow_red,-0.1907
