position,CB
passes_completed,1.453
passes,1.4645
dribbles_completed,-0.8914
dribbles,-0.9383
passes_completed_short,-0.1695
passes_short,-0.2163
passes_completed_medium,2.1456
passes_medium,2.141
passes_completed_long,1.7705
passes_long,1.3109
passes_total_distance,1.89
passes_free_kicks,0.0833
through_balls,0.1521
passes_pressure,0.4462
passes_switches,0.2162
crosses,-0.764
corner_kicks,-0.4808
passes_intercepted,-0.2011
passes_blocked,-0.7224
dispossessed,-0.9869
goals,-0.251
assists,-0.5438
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.479
shots_on_target,-0.2913
sca,-1.1514
gca,-0.6527
xg,-0.5562
crosses_into_penalty_area,-0.7151
passes_into_final_third,1.0168
passes_into_penalty_area,-0.7541
progressive_passes,0.1358
carry_progressive_distance,0.6254
assisted_shots,-1.0284
fouled,-1.0586
pens_won,-0.3695
tackles,0.5055
interceptions,1.187
blocks,-0.0632
tackles_won,0.2343
dribble_tackles,0.4481
dribbles_vs,-0.1948
pressures,-0.9531
pressure_regains,-0.5711
clearances,2.3999
errors,2.2598
aerials_won,1.9188
aerials_lost,0.3276
ball_recoveries,1.3408
pens_conceded,0.4581
fouls,-0.0643
cards_yellow_red,-0.2618
