position,LW
passes_completed,-0.4452
passes,-0.4032
dribbles_completed,1.5379
dribbles,1.5692
passes_completed_short,0.1461
passes_short,0.2706
passes_completed_medium,-0.7026
passes_medium,-0.681
passes_completed_long,-0.6788
passes_long,-0.6739
passes_total_distance,-0.7017
passes_free_kicks,-0.2463
through_balls,1.194
passes_pressure,0.4933
passes_switches,-0.5635
crosses,1.0152
corner_kicks,0.7242
passes_intercepted,0.5321
passes_blocked,1.457
dispossessed,1.7946
goals,1.1315
assists,1.2869
pens_made,0.2838
pens_att,0.1627
shots_total,1.4116
shots_on_target,1.4576
sca,1.5967
gca,1.8721
xg,1.1433
crosses_into_penalty_area,-0.1121
passes_into_final_third,-0.6881
passes_into_penalty_area,1.4317
progressive_passes,-0.0329
carry_progressive_distance,1.9094
assisted_shots,1.3627
fouled,-0.4785
pens_won,0.7686
tackles,-0.7372
interceptions,0.4357
blocks,-1.0891
tackles_won,-0.566
dribble_tackles,-0.4751
dribbles_vs,0.2785
pressures,0.8834
pressure_regains,0.7655
clearances,-0.911
errors,-0.5457
aerials_won,-1.051
aerials_lost,-0.7038
ball_recoveries,-0.5825
pens_conceded,-0.4415
fouls,-0.3716
cards_yellow_red,-0.2618
