position,WB
passes_completed,0.7692
passes,0.9183
dribbles_completed,0.1104
dribbles,0.0455
passes_completed_short,0.6184
passes_short,0.6856
passes_completed_medium,0.8084
passes_medium,0.9316
passes_completed_long,0.2283
passes_long,0.1723
passes_total_distance,0.6595
passes_free_kicks,-0.1716
through_balls,-0.2218
passes_pressure,0.8512
passes_switches,-0.0357
crosses,0.9524
corner_kicks,-0.4808
passes_intercepted,0.2212
passes_blocked,1.679
dispossessed,-0.0821
goals,-0.7415
assists,0.2601
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.7262
shots_on_target,-0.7875
sca,0.0189
gca,0.2074
xg,-0.6996
crosses_into_penalty_area,0.94
passes_into_final_third,0.6069
passes_into_penalty_area,0.7817
progressive_passes,1.5166
carry_progressive_distance,0.6499
assisted_shots,0.2425
fouled,0.3149
pens_won,0.4513
tackles,-0.1206
interceptions,1.1189
blocks,0.1166
tackles_won,-0.4017
dribble_tackles,0.468
dribbles_vs,-0.3596
pressures,-0.5773
pressure_regains,-0.4335
clearances,0.327
errors,-0.5457
aerials_won,-0.0717
aerials_lost,-0.3722
ball_recoveries,0.1941
pens_conceded,0.3328
fouls,-0.8452
cards_yellow_red,-0.2618
