position,GK
passes_completed,-0.3981
passes,-0.3981
dribbles_completed,-1.1537
dribbles,-1.1359
passes_completed_short,-1.5851
passes_short,-1.7785
passes_completed_medium,-0.144
passes_medium,-0.4487
passes_completed_long,1.9777
passes_long,2.1945
passes_total_distance,0.7524
passes_free_kicks,1.8767
through_balls,-0.5983
passes_pressure,-1.1205
passes_switches,0.0675
crosses,-1.0101
corner_kicks,-0.4808
passes_intercepted,-1.6458
passes_blocked,-1.6055
dispossessed,-1.2521
goals,-0.7415
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-1.2046
shots_on_target,-0.9871
sca,-1.3659
gca,-0.9914
xg,-0.8489
crosses_into_penalty_area,-0.8365
passes_into_final_third,-1.4339
passes_into_penalty_area,-1.1966
progressive_passes,-1.7705
carry_progressive_distance,-1.1142
assisted_shots,-1.2043
fouled,-1.3183
pens_won,-0.3695
tackles,-1.803
interceptions,-1.5882
blocks,-2.0497
tackles_won,-1.75
dribble_tackles,-1.4707
dribbles_vs,-1.6665
pressures,-2.116
pressure_regains,-2.2621
clearances,-1.0051
errors,0.6716
aerials_won,-1.1308
aerials_lost,-1.241
ball_recoveries,-1.101
pens_conceded,0.7296
fouls,-1.7905
cards_yellow_red,-0.2618
