position,RM
minutes,689.0
passes_completed,-0.1388
passes,0.0106
dribbles_completed,-0.5225
dribbles,-0.3824
passes_completed_short,-0.231
passes_short,-0.1164
passes_completed_medium,-0.0532
passes_medium,-0.0242
passes_completed_long,-0.0274
passes_long,0.0242
passes_total_distance,-0.12
passes_free_kicks,-1.022
through_balls,-0.6322
passes_pressure,-0.2154
passes_switches,-0.6952
crosses,1.5576
corner_kicks,-0.5567
passes_intercepted,1.8167
passes_blocked,2.139
dispossessed,-0.0845
goals,-0.724
assists,0.276
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.3196
shots_on_target,-0.3886
sca,-0.4072
gca,-0.4292
xg,-0.1403
crosses_into_penalty_area,0.9974
passes_into_final_third,-0.906
passes_into_penalty_area,0.1221
progressive_passes,-0.719
carry_progressive_distance,0.1599
assisted_shots,-0.0824
fouled,-0.4301
pens_won,-0.2937
tackles,0.3501
interceptions,-0.545
blocks,1.7559
tackles_won,0.2195
dribble_tackles,-0.4001
dribbles_vs,-0.8975
pressures,-0.3413
pressure_regains,-0.4937
clearances,-0.3862
errors,5.1037
aerials_won,-1.0058
aerials_lost,-0.242
ball_recoveries,0.6107
pens_conceded,-0.3183
fouls,-0.3524
cards_yellow_red,-0.1907
