position,LM
minutes,-0.7986
passes_completed,0.2093
passes,0.6729
dribbles_completed,-1.2419
dribbles,-1.073
passes_completed_short,0.5766
passes_short,0.6329
passes_completed_medium,-0.0777
passes_medium,0.2098
passes_completed_long,0.1151
passes_long,0.781
passes_total_distance,0.0562
passes_free_kicks,-0.0099
through_balls,-0.632
passes_pressure,1.0728
passes_switches,0.4426
crosses,1.4576
corner_kicks,0.2575
passes_intercepted,1.4928
passes_blocked,1.473
dispossessed,0.8498
goals,0.9144
assists,1.5208
pens_made,-0.2418
pens_att,-0.271
shots_total,-1.0334
shots_on_target,-0.3279
sca,-0.2871
gca,1.5332
xg,-0.8908
crosses_into_penalty_area,0.1605
passes_into_final_third,-0.0492
passes_into_penalty_area,-0.4135
progressive_passes,-0.0425
carry_progressive_distance,-0.522
assisted_shots,-0.5741
fouled,-1.2789
pens_won,-0.2935
tackles,0.738
interceptions,1.949
blocks,-1.0023
tackles_won,-1.8356
dribble_tackles,1.5902
dribbles_vs,-0.2916
pressures,-0.2063
pressure_regains,0.2959
clearances,-0.4988
errors,-0.3758
aerials_won,0.5893
aerials_lost,-0.7334
ball_recoveries,0.0626
pens_conceded,-0.3182
fouls,-1.1182
cards_yellow_red,-0.1906
