position,RM
minutes,2.203
passes_completed,1.1759
passes,1.2706
dribbles_completed,6.1623
dribbles,6.3094
passes_completed_short,2.0728
passes_short,2.1301
passes_completed_medium,0.5719
passes_medium,0.7135
passes_completed_long,0.15
passes_long,0.2814
passes_total_distance,0.7034
passes_free_kicks,0.6014
through_balls,2.0619
passes_pressure,2.0837
passes_switches,0.7701
crosses,2.4526
corner_kicks,1.9838
passes_intercepted,2.2449
passes_blocked,2.0686
dispossessed,6.147
goals,4.8004
assists,4.2706
pens_made,7.2775
pens_att,6.6144
shots_total,3.7103
shots_on_target,4.2685
sca,3.9032
gca,5.2605
xg,4.3528
crosses_into_penalty_area,1.3138
passes_into_final_third,0.7728
passes_into_penalty_area,2.8246
progressive_passes,1.3578
carry_progressive_distance,3.2589
assisted_shots,3.429
fouled,4.9435
pens_won,6.452
tackles,0.8056
interceptions,0.4793
blocks,1.0432
tackles_won,0.6634
dribble_tackles,0.5357
dribbles_vs,0.8485
pressures,1.9795
pressure_regains,1.7072
clearances,-0.3743
errors,1.0334
aerials_won,0.3219
aerials_lost,1.0062
ball_recoveries,0.8596
pens_conceded,-0.4889
fouls,0.9632
cards_yellow_red,-0.3235
