position,WB
minutes,-0.7764
passes_completed,-0.0842
passes,0.1379
dribbles_completed,1.3025
dribbles,0.2969
passes_completed_short,-0.0935
passes_short,0.1553
passes_completed_medium,0.3159
passes_medium,0.4521
passes_completed_long,-0.7952
passes_long,-0.335
passes_total_distance,-0.2463
passes_free_kicks,-0.4163
through_balls,-0.632
passes_pressure,-0.3203
passes_switches,-1.1194
crosses,-0.0777
corner_kicks,-0.5565
passes_intercepted,2.3517
passes_blocked,0.7563
dispossessed,0.037
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-1.3353
shots_on_target,-1.0285
sca,-0.6377
gca,-1.0099
xg,-0.8908
crosses_into_penalty_area,-0.8504
passes_into_final_third,-1.1543
passes_into_penalty_area,-0.9063
progressive_passes,-0.578
carry_progressive_distance,0.1463
assisted_shots,-0.6583
fouled,-0.2786
pens_won,-0.2935
tackles,1.0677
interceptions,-1.1005
blocks,0.0691
tackles_won,0.4071
dribble_tackles,2.6382
dribbles_vs,0.7424
pressures,-0.2529
pressure_regains,-0.5361
clearances,1.4562
errors,-0.3758
aerials_won,-0.3622
aerials_lost,-1.0608
ball_recoveries,0.0332
pens_conceded,6.7185
fouls,0.8638
cards_yellow_red,-0.1906
