position,RM
passes_completed,0.4871
passes,0.4817
dribbles_completed,3.7709
dribbles,4.3919
passes_completed_short,1.2465
passes_short,1.3063
passes_completed_medium,0.1186
passes_medium,0.1519
passes_completed_long,-0.7062
passes_long,-0.6815
passes_total_distance,-0.0376
passes_free_kicks,0.1061
through_balls,-0.4524
passes_pressure,-0.0683
passes_switches,-0.2088
crosses,1.1165
corner_kicks,-0.3552
passes_intercepted,1.3913
passes_blocked,0.8041
dispossessed,1.1908
goals,0.5394
assists,-0.5659
pens_made,-0.2739
pens_att,0.4283
shots_total,0.3793
shots_on_target,0.8154
sca,0.9926
gca,-0.2981
xg,0.1824
crosses_into_penalty_area,0.6355
passes_into_final_third,-0.2557
passes_into_penalty_area,0.4672
progressive_passes,0.2089
carry_progressive_distance,3.7474
assisted_shots,0.2831
fouled,1.5652
pens_won,3.1885
tackles,1.0258
interceptions,0.885
blocks,1.1946
tackles_won,0.6851
dribble_tackles,1.7972
dribbles_vs,1.4488
pressures,0.4232
pressure_regains,0.6381
clearances,-0.2156
errors,-0.5457
aerials_won,0.0418
aerials_lost,-0.2233
ball_recoveries,-0.0833
pens_conceded,0.3975
fouls,0.4703
cards_yellow_red,-0.2618
