position,RW
minutes,0.4046
passes_completed,0.0117
passes,0.1006
dribbles_completed,0.4472
dribbles,0.2787
passes_completed_short,0.1779
passes_short,0.2425
passes_completed_medium,-0.0636
passes_medium,0.041
passes_completed_long,-0.1899
passes_long,-0.1176
passes_total_distance,-0.0804
passes_free_kicks,-0.3392
through_balls,-0.073
passes_pressure,0.2119
passes_switches,0.2228
crosses,1.7424
corner_kicks,0.2405
passes_intercepted,0.4973
passes_blocked,1.0719
dispossessed,0.8831
goals,0.7142
assists,1.4999
pens_made,-0.2258
pens_att,-0.2444
shots_total,0.8287
shots_on_target,0.7113
sca,0.7548
gca,1.0529
xg,1.0105
crosses_into_penalty_area,1.6873
passes_into_final_third,-0.2603
passes_into_penalty_area,1.0259
progressive_passes,0.2063
carry_progressive_distance,0.3883
assisted_shots,1.0329
fouled,0.3722
pens_won,0.7686
tackles,0.4855
interceptions,0.0875
blocks,0.2348
tackles_won,0.4869
dribble_tackles,0.3218
dribbles_vs,0.448
pressures,0.5666
pressure_regains,0.5928
clearances,-0.21
errors,-0.5331
aerials_won,-0.0666
aerials_lost,0.2993
ball_recoveries,0.0452
pens_conceded,0.7569
fouls,1.017
cards_yellow_red,-0.3235
