position,CM
passes_completed,-0.0797
passes,-0.0089
dribbles_completed,-0.0026
dribbles,-0.2407
passes_completed_short,0.2523
passes_short,0.2512
passes_completed_medium,-0.2557
passes_medium,-0.0306
passes_completed_long,-0.3945
passes_long,-0.3177
passes_total_distance,-0.2581
passes_free_kicks,-0.1369
through_balls,0.0152
passes_pressure,-0.0203
passes_switches,-0.7737
crosses,-0.4853
corner_kicks,-0.4808
passes_intercepted,0.6306
passes_blocked,-0.9344
dispossessed,-0.4126
goals,-0.7415
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.8919
shots_on_target,-0.9871
sca,-0.9231
gca,-1.0626
xg,-0.8489
crosses_into_penalty_area,0.0857
passes_into_final_third,0.596
passes_into_penalty_area,0.2197
progressive_passes,0.3249
carry_progressive_distance,-1.0868
assisted_shots,-0.9305
fouled,-1.3592
pens_won,-0.3695
tackles,0.3303
interceptions,1.2225
blocks,0.4028
tackles_won,0.6299
dribble_tackles,0.6417
dribbles_vs,-0.157
pressures,-0.1783
pressure_regains,0.1818
clearances,-0.1613
errors,1.2302
aerials_won,-0.4535
aerials_lost,-0.8265
ball_recoveries,0.5421
pens_conceded,-0.4415
fouls,-1.1989
cards_yellow_red,-0.2618
