position,AM
minutes,771.0
passes_completed,0.7934
passes,0.9412
dribbles_completed,0.9449
dribbles,1.421
passes_completed_short,0.8628
passes_short,0.7232
passes_completed_medium,0.328
passes_medium,0.4157
passes_completed_long,0.7815
passes_long,0.9838
passes_total_distance,0.6453
passes_free_kicks,0.6308
through_balls,0.1951
passes_pressure,2.2576
passes_switches,1.6061
crosses,1.8488
corner_kicks,1.6595
passes_intercepted,-1.0369
passes_blocked,1.2019
dispossessed,0.6988
goals,1.2832
assists,0.1646
pens_made,2.5343
pens_att,4.3695
shots_total,1.3764
shots_on_target,0.6879
sca,1.7296
gca,0.5477
xg,2.0443
crosses_into_penalty_area,-0.025
passes_into_final_third,0.0907
passes_into_penalty_area,2.7085
progressive_passes,0.8596
carry_progressive_distance,1.6005
assisted_shots,1.2869
fouled,-0.4038
pens_won,2.4744
tackles,-1.002
interceptions,-1.1494
blocks,0.0344
tackles_won,-0.8157
dribble_tackles,-0.8196
dribbles_vs,-0.0511
pressures,-0.4635
pressure_regains,-0.2893
clearances,-0.8749
errors,2.0725
aerials_won,-0.4322
aerials_lost,-0.3575
ball_recoveries,-0.534
pens_conceded,-0.3183
fouls,-1.0996
cards_yellow_red,-0.1907
