position,LM
minutes,0.0683
passes_completed,-0.7469
passes,-0.6109
dribbles_completed,1.4665
dribbles,1.3538
passes_completed_short,-0.455
passes_short,-0.378
passes_completed_medium,-0.7906
passes_medium,-0.6939
passes_completed_long,-0.7621
passes_long,-0.6917
passes_total_distance,-0.8476
passes_free_kicks,-0.7132
through_balls,-0.632
passes_pressure,-0.7912
passes_switches,-0.6662
crosses,0.1151
corner_kicks,0.2376
passes_intercepted,0.1039
passes_blocked,1.646
dispossessed,1.0707
goals,0.1752
assists,0.0674
pens_made,-0.2418
pens_att,0.7683
shots_total,1.1494
shots_on_target,0.1249
sca,0.6118
gca,-0.0795
xg,0.5367
crosses_into_penalty_area,1.3688
passes_into_final_third,-0.7607
passes_into_penalty_area,0.655
progressive_passes,-0.6502
carry_progressive_distance,0.5686
assisted_shots,0.0316
fouled,0.8079
pens_won,0.9463
tackles,0.507
interceptions,0.9869
blocks,0.2798
tackles_won,0.3587
dribble_tackles,-0.1912
dribbles_vs,-0.0662
pressures,0.1373
pressure_regains,0.2982
clearances,-0.4484
errors,-0.3758
aerials_won,-0.7158
aerials_lost,-0.4038
ball_recoveries,0.2999
pens_conceded,-0.3182
fouls,0.4115
cards_yellow_red,-0.1906
