position,DM
passes_completed,0.6786
passes,0.4032
dribbles_completed,-0.2434
dribbles,-0.4893
passes_completed_short,0.2935
passes_short,0.1482
passes_completed_medium,0.6469
passes_medium,0.4828
passes_completed_long,1.0299
passes_long,0.4684
passes_total_distance,0.8108
passes_free_kicks,-0.1902
through_balls,-0.0612
passes_pressure,0.2999
passes_switches,0.5897
crosses,-0.903
corner_kicks,-0.5565
passes_intercepted,-0.8188
passes_blocked,-1.0123
dispossessed,-0.6853
goals,-0.493
assists,-0.2868
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.5486
shots_on_target,-0.6338
sca,-0.7635
gca,-0.2038
xg,-0.6738
crosses_into_penalty_area,-0.4944
passes_into_final_third,0.8914
passes_into_penalty_area,-0.8352
progressive_passes,-0.2382
carry_progressive_distance,-0.2621
assisted_shots,-0.8168
fouled,-1.3931
pens_won,-0.2935
tackles,1.6775
interceptions,1.1415
blocks,0.3715
tackles_won,2.1074
dribble_tackles,0.7485
dribbles_vs,1.0106
pressures,0.8156
pressure_regains,1.203
clearances,-0.0331
errors,-0.3758
aerials_won,0.0993
aerials_lost,-0.386
ball_recoveries,1.626
pens_conceded,0.2341
fouls,-0.7072
cards_yellow_red,-0.1906
