position,RW
minutes,-0.4418
passes_completed,0.8518
passes,1.0005
dribbles_completed,2.31
dribbles,2.0073
passes_completed_short,1.9202
passes_short,2.0132
passes_completed_medium,-0.0425
passes_medium,-0.0113
passes_completed_long,-0.0816
passes_long,0.0598
passes_total_distance,0.3208
passes_free_kicks,-0.071
through_balls,0.7955
passes_pressure,0.6381
passes_switches,1.3025
crosses,1.0241
corner_kicks,1.4511
passes_intercepted,5.2247
passes_blocked,0.6344
dispossessed,1.5488
goals,-0.7238
assists,0.0364
pens_made,-0.2418
pens_att,-0.271
shots_total,0.7918
shots_on_target,0.2057
sca,1.7522
gca,0.7822
xg,0.1946
crosses_into_penalty_area,1.2869
passes_into_final_third,-0.0828
passes_into_penalty_area,1.685
progressive_passes,0.4597
carry_progressive_distance,0.7792
assisted_shots,2.2208
fouled,-0.8486
pens_won,-0.2935
tackles,-1.134
interceptions,-0.3734
blocks,-0.2922
tackles_won,-0.779
dribble_tackles,-0.9039
dribbles_vs,0.5147
pressures,0.7204
pressure_regains,0.9405
clearances,-0.8938
errors,-0.3758
aerials_won,-0.4272
aerials_lost,0.033
ball_recoveries,-0.3153
pens_conceded,-0.3182
fouls,-1.0654
cards_yellow_red,-0.1906
