position,CM
minutes,2060.0
passes_completed,-0.3631
passes,-0.2372
dribbles_completed,-0.6164
dribbles,-0.4681
passes_completed_short,-0.2158
passes_short,-0.0059
passes_completed_medium,-0.3901
passes_medium,-0.3504
passes_completed_long,-0.3536
passes_long,-0.2028
passes_total_distance,-0.3977
passes_free_kicks,-0.8674
through_balls,0.916
passes_pressure,-0.1873
passes_switches,-0.88
crosses,-0.5954
corner_kicks,-0.5567
passes_intercepted,0.7026
passes_blocked,-0.4623
dispossessed,0.0684
goals,0.0272
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.3669
shots_on_target,-0.3864
sca,-0.4738
gca,-0.6216
xg,-0.1064
crosses_into_penalty_area,-0.8508
passes_into_final_third,-0.2876
passes_into_penalty_area,-0.3514
progressive_passes,-0.1543
carry_progressive_distance,-0.6051
assisted_shots,-0.2034
fouled,-0.7802
pens_won,-0.2937
tackles,0.4097
interceptions,1.1032
blocks,0.3274
tackles_won,0.3793
dribble_tackles,0.2976
dribbles_vs,0.3904
pressures,1.2431
pressure_regains,1.7801
clearances,0.4841
errors,-0.376
aerials_won,0.4459
aerials_lost,-0.2383
ball_recoveries,1.2434
pens_conceded,-0.3183
fouls,1.7055
cards_yellow_red,-0.1907
