position,GK
minutes,-0.0471
passes_completed,-0.0153
passes,-0.0581
dribbles_completed,-0.6858
dribbles,-0.6807
passes_completed_short,-0.4897
passes_short,-0.5467
passes_completed_medium,0.1167
passes_medium,-0.006
passes_completed_long,0.7692
passes_long,0.7108
passes_total_distance,0.297
passes_free_kicks,0.583
through_balls,-0.5
passes_pressure,-0.3886
passes_switches,0.2045
crosses,-0.6066
corner_kicks,-0.3242
passes_intercepted,-0.6546
passes_blocked,-0.797
dispossessed,-0.7273
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6611
shots_on_target,-0.5775
sca,-0.7025
gca,-0.6302
xg,-0.5088
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.6791
passes_into_penalty_area,-0.6507
progressive_passes,-0.772
carry_progressive_distance,-0.436
assisted_shots,-0.6747
fouled,-0.7707
pens_won,-0.3681
tackles,-0.8323
interceptions,-0.8029
blocks,-0.8715
tackles_won,-0.8076
dribble_tackles,-0.7477
dribbles_vs,-0.7916
pressures,-0.8937
pressure_regains,-0.901
clearances,-0.6104
errors,1.0334
aerials_won,-0.6772
aerials_lost,-0.761
ball_recoveries,-0.2836
pens_conceded,-0.4889
fouls,-0.9183
cards_yellow_red,-0.3235
