position,LB
minutes,3.7022
passes_completed,0.4509
passes,1.2926
dribbles_completed,-0.0047
dribbles,-0.3143
passes_completed_short,-0.4992
passes_short,-0.4304
passes_completed_medium,0.6164
passes_medium,0.9945
passes_completed_long,1.7061
passes_long,3.4546
passes_total_distance,1.0054
passes_free_kicks,1.5017
through_balls,-0.1295
passes_pressure,0.6351
passes_switches,2.4024
crosses,2.3045
corner_kicks,0.4642
passes_intercepted,0.4694
passes_blocked,1.4295
dispossessed,-0.7726
goals,-0.5883
assists,0.0816
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.5492
shots_on_target,-0.71
sca,0.2002
gca,0.0939
xg,-0.7974
crosses_into_penalty_area,2.3258
passes_into_final_third,1.1695
passes_into_penalty_area,1.4827
progressive_passes,1.1154
carry_progressive_distance,-0.0661
assisted_shots,0.6582
fouled,-0.9307
pens_won,-0.2935
tackles,0.5489
interceptions,0.7349
blocks,0.2315
tackles_won,0.3132
dribble_tackles,0.8467
dribbles_vs,0.098
pressures,-0.8214
pressure_regains,-0.241
clearances,0.8632
errors,-0.3758
aerials_won,0.1357
aerials_lost,-0.5416
ball_recoveries,1.6821
pens_conceded,0.3301
fouls,-0.8576
cards_yellow_red,-0.1906
