position,RM
minutes,-0.4351
passes_completed,-0.8192
passes,-0.5504
dribbles_completed,0.2932
dribbles,0.2831
passes_completed_short,-0.6488
passes_short,-0.4865
passes_completed_medium,-0.7336
passes_medium,-0.578
passes_completed_long,-0.674
passes_long,-0.2161
passes_total_distance,-0.7834
passes_free_kicks,0.1522
through_balls,-0.632
passes_pressure,0.3847
passes_switches,0.3107
crosses,1.162
corner_kicks,0.8601
passes_intercepted,0.7081
passes_blocked,1.0397
dispossessed,0.4996
goals,0.9868
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,1.5014
shots_on_target,1.1662
sca,0.9038
gca,0.3178
xg,1.1106
crosses_into_penalty_area,1.6128
passes_into_final_third,-0.8942
passes_into_penalty_area,0.404
progressive_passes,-0.3998
carry_progressive_distance,-0.1387
assisted_shots,0.6052
fouled,0.8893
pens_won,-0.2935
tackles,-0.7909
interceptions,0.4433
blocks,0.1519
tackles_won,-0.4439
dribble_tackles,-1.1738
dribbles_vs,-0.3343
pressures,-0.5697
pressure_regains,-0.4119
clearances,-0.4161
errors,-0.3758
aerials_won,-0.1354
aerials_lost,0.5333
ball_recoveries,-0.4198
pens_conceded,-0.3182
fouls,-1.3995
cards_yellow_red,-0.1906
