position,AM
passes_completed,-0.6925
passes,-0.4852
dribbles_completed,0.0114
dribbles,0.2284
passes_completed_short,-1.0674
passes_short,-1.0049
passes_completed_medium,-0.5894
passes_medium,-0.6377
passes_completed_long,0.4202
passes_long,0.9029
passes_total_distance,-0.352
passes_free_kicks,1.8196
through_balls,1.2642
passes_pressure,-0.5636
passes_switches,1.5432
crosses,0.0782
corner_kicks,2.1103
passes_intercepted,-0.2891
passes_blocked,-0.0094
dispossessed,0.7052
goals,1.5765
assists,1.9107
pens_made,1.349
pens_att,3.7177
shots_total,1.9141
shots_on_target,1.7588
sca,1.4683
gca,1.6683
xg,2.4733
crosses_into_penalty_area,-0.1406
passes_into_final_third,-0.519
passes_into_penalty_area,0.4709
progressive_passes,-0.2999
carry_progressive_distance,-0.2564
assisted_shots,1.2948
fouled,1.2276
pens_won,2.8787
tackles,-0.0682
interceptions,-0.518
blocks,-0.037
tackles_won,0.2698
dribble_tackles,-0.1974
dribbles_vs,-0.0844
pressures,1.9709
pressure_regains,2.1553
clearances,-0.8137
errors,-0.3758
aerials_won,-0.3289
aerials_lost,0.7576
ball_recoveries,-0.5443
pens_conceded,-0.3182
fouls,0.5558
cards_yellow_red,-0.1906
