position,RM
passes_completed,-0.0861
passes,-0.1203
dribbles_completed,2.2657
dribbles,2.5246
passes_completed_short,0.7088
passes_short,0.6506
passes_completed_medium,-0.5005
passes_medium,-0.5197
passes_completed_long,-0.8318
passes_long,-0.7136
passes_total_distance,-0.5487
passes_free_kicks,-0.472
through_balls,0.7045
passes_pressure,1.3796
passes_switches,-0.9695
crosses,0.5101
corner_kicks,2.4813
passes_intercepted,0.3578
passes_blocked,0.6661
dispossessed,1.0175
goals,0.2178
assists,0.736
pens_made,-0.2739
pens_att,-0.3089
shots_total,0.1541
shots_on_target,0.9028
sca,1.4011
gca,-0.261
xg,-0.2129
crosses_into_penalty_area,-0.2429
passes_into_final_third,-0.0271
passes_into_penalty_area,-0.4613
progressive_passes,-0.0126
carry_progressive_distance,0.6595
assisted_shots,1.2271
fouled,0.6101
pens_won,-0.3695
tackles,0.5038
interceptions,-0.3821
blocks,0.6339
tackles_won,0.5478
dribble_tackles,0.9767
dribbles_vs,0.2037
pressures,1.3743
pressure_regains,0.779
clearances,-0.9558
errors,-0.5457
aerials_won,-0.3461
aerials_lost,-0.0406
ball_recoveries,0.0867
pens_conceded,-0.4415
fouls,-0.1472
cards_yellow_red,-0.2618
